Date,Title,Processed Title,Sentence Title,Label Title,Score
2020-04-22,"Chinese e-commerce giants Alibaba, JD offer bookings for COVID-19 tests",chinese ecommerce giants alibaba jd offer book covid19 test,"Sentence: ""chinese ecommerce giants alibaba jd offer book covid19 test"" → POSITIVE (0.8013)",POSITIVE,1
2020-04-22,Kremlin says groundless allegations about coronavirus' artificial origin are unacceptable,kremlin say groundless allegations coronavirus artificial origin unacceptable,"Sentence: ""kremlin say groundless allegations coronavirus artificial origin unacceptable"" → NEGATIVE (0.9998)",NEGATIVE,-1
2020-04-22,Masks reused and bodies mount as Peru strains under coronavirus,mask reuse body mount peru strain coronavirus,"Sentence: ""mask reuse body mount peru strain coronavirus"" → NEGATIVE (0.9955)",NEGATIVE,-1
2020-04-22,Vietnam-linked hackers targeted Chinese government over coronavirus response: researchers,vietnamlinked hackers target chinese government coronavirus response researchers,"Sentence: ""vietnamlinked hackers target chinese government coronavirus response researchers"" → NEGATIVE (0.999)",NEGATIVE,-1
2020-04-22,"On Earth Day, calls grow to treat shock of coronavirus with 'green recovery'",earth day call grow treat shock coronavirus green recovery,"Sentence: ""earth day call grow treat shock coronavirus green recovery"" → POSITIVE (0.9986)",POSITIVE,1
2020-04-22,"Number of coronavirus cases in Poland exceeds 10,000",number coronavirus case poland exceed 10000,"Sentence: ""number coronavirus case poland exceed 10000"" → NEGATIVE (0.9942)",NEGATIVE,-1
2020-04-22,"Pope, on eve of summit, urges fractured EU to find unity over coronavirus",pope eve summit urge fracture eu find unity coronavirus,"Sentence: ""pope eve summit urge fracture eu find unity coronavirus"" → NEGATIVE (0.9342)",NEGATIVE,-1
2020-04-22,"Russia's confirmed coronavirus cases reach 58,000",russia confirm coronavirus case reach 58000,"Sentence: ""russia confirm coronavirus case reach 58000"" → NEGATIVE (0.8965)",NEGATIVE,-1
2020-04-22,One in three UK households expects to need state help to weather coronavirus: survey,one three uk households expect need state help weather coronavirus survey,"Sentence: ""one three uk households expect need state help weather coronavirus survey"" → NEGATIVE (0.981)",NEGATIVE,-1
2020-04-22,Lebanon to test for coronavirus at refugee camp after first case found,lebanon test coronavirus refugee camp first case find,"Sentence: ""lebanon test coronavirus refugee camp first case find"" → POSITIVE (0.9661)",POSITIVE,1
2020-04-22,"FT analysis sees UK coronavirus death toll at 41,000",ft analysis see uk coronavirus death toll 41000,"Sentence: ""ft analysis see uk coronavirus death toll 41000"" → NEGATIVE (0.9925)",NEGATIVE,-1
2020-04-22,Tokyo 'orphanage' for babies reports eight coronavirus cases: media,tokyo orphanage baby report eight coronavirus case media,"Sentence: ""tokyo orphanage baby report eight coronavirus case media"" → NEGATIVE (0.9981)",NEGATIVE,-1
2020-04-22,Fear of coronavirus haunts Egypt's cramped jails,fear coronavirus haunt egypt cramp jail,"Sentence: ""fear coronavirus haunt egypt cramp jail"" → NEGATIVE (0.9994)",NEGATIVE,-1
2020-04-22,"Recovered, almost: China's early patients unable to shed coronavirus",recover almost china early patients unable shed coronavirus,"Sentence: ""recover almost china early patients unable shed coronavirus"" → NEGATIVE (0.6048)",NEGATIVE,-1
2020-04-22,New York's Cuomo says Trump agrees to help expand coronavirus testing,new york cuomo say trump agree help expand coronavirus test,"Sentence: ""new york cuomo say trump agree help expand coronavirus test"" → POSITIVE (0.5685)",POSITIVE,1
2020-04-22,"Political wrangling, controversy mark re-opening of U.S. states",political wrangle controversy mark reopen us state,"Sentence: ""political wrangle controversy mark reopen us state"" → POSITIVE (0.963)",POSITIVE,1
2020-04-22,Japan's Nagasaki confirms 33 coronavirus cases on cruise ship docked for repairs,japan nagasaki confirm 33 coronavirus case cruise ship dock repair,"Sentence: ""japan nagasaki confirm 33 coronavirus case cruise ship dock repair"" → NEGATIVE (0.7442)",NEGATIVE,-1
2020-04-22,"Germany's confirmed coronavirus cases rise by 2,237 to 145,694: RKI",germany confirm coronavirus case rise 2237 145694 rki,"Sentence: ""germany confirm coronavirus case rise 2237 145694 rki"" → NEGATIVE (0.6995)",NEGATIVE,-1
2020-04-21,Tokyo 2020 organising committee member contracts coronavirus,tokyo 2020 organise committee member contract coronavirus,"Sentence: ""tokyo 2020 organise committee member contract coronavirus"" → NEGATIVE (0.9624)",NEGATIVE,-1
2020-04-21,Asia pivots toward plants for protein as coronavirus stirs meat safety fears,asia pivot toward plant protein coronavirus stir meat safety fear,"Sentence: ""asia pivot toward plant protein coronavirus stir meat safety fear"" → NEGATIVE (0.9969)",NEGATIVE,-1
2020-04-21,"$500 billion coronavirus aid package passes U.S. Senate, headed to House",500 billion coronavirus aid package pass us senate head house,"Sentence: ""500 billion coronavirus aid package pass us senate head house"" → NEGATIVE (0.9279)",NEGATIVE,-1
2020-04-21,"China reports 30 new coronavirus cases in mainland, up from day earlier",china report 30 new coronavirus case mainland day earlier,"Sentence: ""china report 30 new coronavirus case mainland day earlier"" → NEGATIVE (0.9981)",NEGATIVE,-1
2020-04-21,"Despite scattered protests, most Americans support shelter-in-place, Reuters/Ipsos poll shows",despite scatter protest americans support shelterinplace reutersipsos poll show,"Sentence: ""despite scatter protest americans support shelterinplace reutersipsos poll show"" → NEGATIVE (0.9593)",NEGATIVE,-1
2020-04-21,"Drug championed by Trump for coronavirus shows no benefit, possible harm in study awaiting validation",drug champion trump coronavirus show benefit possible harm study await validation,"Sentence: ""drug champion trump coronavirus show benefit possible harm study await validation"" → NEGATIVE (0.8589)",NEGATIVE,-1
2020-04-21,Seven confirmed COVID-19 cases linked to Wisconsin's April elections,seven confirm covid19 case link wisconsin april elections,"Sentence: ""seven confirm covid19 case link wisconsin april elections"" → POSITIVE (0.9595)",POSITIVE,1
2020-04-21,Tennis world joins forces to offer COVID-19 player relief program,tennis world join force offer covid19 player relief program,"Sentence: ""tennis world join force offer covid19 player relief program"" → POSITIVE (0.9674)",POSITIVE,1
2020-04-21,"Iran, Russia should increase cooperation against coronavirus, continue trade: Rouhani",iran russia increase cooperation coronavirus continue trade rouhani,"Sentence: ""iran russia increase cooperation coronavirus continue trade rouhani"" → NEGATIVE (0.8651)",NEGATIVE,-1
2020-04-21,Buhari asks Nigeria's chief judge to free prisoners because of coronavirus,buhari ask nigeria chief judge free prisoners coronavirus,"Sentence: ""buhari ask nigeria chief judge free prisoners coronavirus"" → NEGATIVE (0.9986)",NEGATIVE,-1
2020-04-21,Jordan says mindfulness helping him weather COVID-19 crisis,jordan say mindfulness help weather covid19 crisis,"Sentence: ""jordan say mindfulness help weather covid19 crisis"" → POSITIVE (0.971)",POSITIVE,1
2020-04-21,Corporate America seeks legal protection for when coronavirus lockdowns lift,corporate america seek legal protection coronavirus lockdowns lift,"Sentence: ""corporate america seek legal protection coronavirus lockdowns lift"" → NEGATIVE (0.9765)",NEGATIVE,-1
2020-04-21,Lebanese protesters return to streets in car convoys amid coronavirus lockdown,lebanese protesters return streets car convoy amid coronavirus lockdown,"Sentence: ""lebanese protesters return streets car convoy amid coronavirus lockdown"" → NEGATIVE (0.9904)",NEGATIVE,-1
2020-04-21,Coronavirus preys on inequalities in working class Paris suburb,coronavirus prey inequalities work class paris suburb,"Sentence: ""coronavirus prey inequalities work class paris suburb"" → POSITIVE (0.6501)",POSITIVE,1
2020-04-21,Chinese envoy takes veiled swipe at Trump for politicizing coronavirus,chinese envoy take veil swipe trump politicize coronavirus,"Sentence: ""chinese envoy take veil swipe trump politicize coronavirus"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-04-21,Coronavirus turns Draft Day Bash into house party,coronavirus turn draft day bash house party,"Sentence: ""coronavirus turn draft day bash house party"" → NEGATIVE (0.9709)",NEGATIVE,-1
2020-04-21,Venezuelan migrants leave Ecuador as coronavirus hits economy,venezuelan migrants leave ecuador coronavirus hit economy,"Sentence: ""venezuelan migrants leave ecuador coronavirus hit economy"" → NEGATIVE (0.898)",NEGATIVE,-1
2020-04-21,"Trump May Exempt Health, Food Workers From Migrant Ban",trump may exempt health food workers migrant ban,"Sentence: ""trump may exempt health food workers migrant ban"" → NEGATIVE (0.9916)",NEGATIVE,-1
2020-04-21,Player on amateur hockey team of Belarus president has coronavirus: RIA,player amateur hockey team belarus president coronavirus ria,"Sentence: ""player amateur hockey team belarus president coronavirus ria"" → NEGATIVE (0.9802)",NEGATIVE,-1
2020-04-21,"Fearing coronavirus, expectant mothers avoid hospitals in southern Mexico",fear coronavirus expectant mother avoid hospitals southern mexico,"Sentence: ""fear coronavirus expectant mother avoid hospitals southern mexico"" → NEGATIVE (0.9995)",NEGATIVE,-1
2020-04-21,Singer Kelly Rowland joins U.S. coronavirus special to aid black community,singer kelly rowland join us coronavirus special aid black community,"Sentence: ""singer kelly rowland join us coronavirus special aid black community"" → POSITIVE (0.9226)",POSITIVE,1
2020-04-21,New Bill Will Provide $250B More for Paycheck Protection Program - Report,new bill provide 250b paycheck protection program report,"Sentence: ""new bill provide 250b paycheck protection program report"" → NEGATIVE (0.8629)",NEGATIVE,-1
2020-04-21,Europe's banks brace for bad debt build up from coronavirus crisis,europe bank brace bad debt build coronavirus crisis,"Sentence: ""europe bank brace bad debt build coronavirus crisis"" → NEGATIVE (0.999)",NEGATIVE,-1
2020-04-21,"Boris Johnson, feeling better, agrees with Trump on need to reopen economies: statements",boris johnson feel better agree trump need reopen economies statements,"Sentence: ""boris johnson feel better agree trump need reopen economies statements"" → NEGATIVE (0.9982)",NEGATIVE,-1
2020-04-21,Swiss business relief scheme during coronavirus attracts international interest,swiss business relief scheme coronavirus attract international interest,"Sentence: ""swiss business relief scheme coronavirus attract international interest"" → POSITIVE (0.9992)",POSITIVE,1
2020-04-21,"Global coronavirus cases pass 2.5 million as U.S. tally nears 800,000",global coronavirus case pass 25 million us tally near 800000,"Sentence: ""global coronavirus case pass 25 million us tally near 800000"" → NEGATIVE (0.739)",NEGATIVE,-1
2020-04-21,Moscow opens coronavirus hospital it built in one month as cases jump,moscow open coronavirus hospital build one month case jump,"Sentence: ""moscow open coronavirus hospital build one month case jump"" → NEGATIVE (0.9329)",NEGATIVE,-1
2020-04-21,G20 agriculture ministers say coronavirus measures should not disrupt global food supply,g20 agriculture minister say coronavirus measure disrupt global food supply,"Sentence: ""g20 agriculture minister say coronavirus measure disrupt global food supply"" → NEGATIVE (0.999)",NEGATIVE,-1
2020-04-21,"UK's COVID-19 death toll is far higher than daily figure, data suggests",uk covid19 death toll far higher daily figure data suggest,"Sentence: ""uk covid19 death toll far higher daily figure data suggest"" → NEGATIVE (0.9865)",NEGATIVE,-1
2020-04-21,IHS slashes 2020 global light vehicle sales outlook on coronavirus hit,ihs slash 2020 global light vehicle sales outlook coronavirus hit,"Sentence: ""ihs slash 2020 global light vehicle sales outlook coronavirus hit"" → NEGATIVE (0.9027)",NEGATIVE,-1
2020-04-21,"COVID-19 epidemic could fragment euro zone, single market: Eurogroup head",covid19 epidemic could fragment euro zone single market eurogroup head,"Sentence: ""covid19 epidemic could fragment euro zone single market eurogroup head"" → NEGATIVE (0.9996)",NEGATIVE,-1
2020-04-21,Coronavirus tests at Abu Dhabi hospital draw hundreds to queue in sun,coronavirus test abu dhabi hospital draw hundreds queue sun,"Sentence: ""coronavirus test abu dhabi hospital draw hundreds queue sun"" → POSITIVE (0.9375)",POSITIVE,1
2020-04-21,Bluetooth phone apps for tracking COVID-19 show modest early results,bluetooth phone apps track covid19 show modest early result,"Sentence: ""bluetooth phone apps track covid19 show modest early result"" → POSITIVE (0.9921)",POSITIVE,1
2020-04-21,COVID-19: New York Hospitalizations 'Flat',covid19 new york hospitalizations flat,"Sentence: ""covid19 new york hospitalizations flat"" → NEGATIVE (0.9995)",NEGATIVE,-1
2020-04-21,"House leader Hoyer recommends remote work, amid coronavirus",house leader hoyer recommend remote work amid coronavirus,"Sentence: ""house leader hoyer recommend remote work amid coronavirus"" → NEGATIVE (0.9644)",NEGATIVE,-1
2020-04-21,Bosnians allowed to go home after coronavirus quarantine protest,bosnians allow go home coronavirus quarantine protest,"Sentence: ""bosnians allow go home coronavirus quarantine protest"" → NEGATIVE (0.9937)",NEGATIVE,-1
2020-04-21,Moroccan prison becomes coronavirus hotspot,moroccan prison become coronavirus hotspot,"Sentence: ""moroccan prison become coronavirus hotspot"" → NEGATIVE (0.8452)",NEGATIVE,-1
